test_date,Country,host_ip,num_packets,packet_size,base_losses_str,id_pcap_data,discrimination_losses_str,id_pcap_data
2016-04-21 02:54:57,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8481( 142.103.2.2 ),1912,8482( 142.103.2.2 )
2016-04-21 04:52:16,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,20,8535( 142.103.2.2 ),20,8542( 142.103.2.2 )
2016-04-21 06:54:00,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2255,8543( 142.103.2.2 ),1762,8555( 142.103.2.2 )
2016-04-21 10:51:57,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1826,8567( 142.103.2.2 ),1760,8580( 142.103.2.2 )
2016-04-21 12:51:58,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1614,8586( 142.103.2.2 ),1449,8592( 142.103.2.2 )
2016-04-21 16:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1478,8604( 142.103.2.2 ),20,8623( 142.103.2.2 )
2016-04-21 17:28:19,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2146,8624( 142.103.2.2 ),20,8639( 142.103.2.2 )
2016-04-21 18:28:18,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2187,8640( 142.103.2.2 ),20,8655( 142.103.2.2 )
2016-04-21 19:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2049,8656( 142.103.2.2 ),20,8671( 142.103.2.2 )
2016-04-21 20:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1979,8672( 142.103.2.2 ),20,8687( 142.103.2.2 )
2016-04-21 21:28:17,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2150,8688( 142.103.2.2 ),20,8703( 142.103.2.2 )
2016-04-21 22:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1833,8704( 142.103.2.2 ),20,8719( 142.103.2.2 )
2016-04-21 23:28:23,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2021,8720( 142.103.2.2 ),20,8729( 142.103.2.2 )
2016-04-22 00:28:14,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1789,8730( 142.103.2.2 ),20,8745( 142.103.2.2 )
2016-04-22 01:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2122,8746( 142.103.2.2 ),20,8761( 142.103.2.2 )
2016-04-22 02:28:17,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1957,8762( 142.103.2.2 ),20,8777( 142.103.2.2 )
2016-04-22 03:28:28,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1820,8778( 142.103.2.2 ),20,8793( 142.103.2.2 )
2016-04-22 04:28:14,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,709,8794( 142.103.2.2 ),20,8809( 142.103.2.2 )
2016-04-22 05:28:30,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2081,8810( 142.103.2.2 ),20,8825( 142.103.2.2 )
2016-04-22 06:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1528,8826( 142.103.2.2 ),20,8841( 142.103.2.2 )
2016-04-22 07:28:19,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1772,8842( 142.103.2.2 ),20,8857( 142.103.2.2 )
2016-04-22 08:28:16,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1951,8858( 142.103.2.2 ),20,8873( 142.103.2.2 )
2016-04-22 09:28:18,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1932,8874( 142.103.2.2 ),20,8889( 142.103.2.2 )
2016-04-22 10:28:18,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2037,8890( 142.103.2.2 ),20,8905( 142.103.2.2 )
2016-04-22 11:28:19,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1671,8906( 142.103.2.2 ),20,8921( 142.103.2.2 )
2016-04-22 12:28:22,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1692,8922( 142.103.2.2 ),20,8937( 142.103.2.2 )
2016-04-22 13:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1856,8938( 142.103.2.2 ),20,8953( 142.103.2.2 )
2016-04-22 14:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2118,8954( 142.103.2.2 ),20,8969( 142.103.2.2 )
2016-04-22 15:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2206,8970( 142.103.2.2 ),20,8985( 142.103.2.2 )
2016-04-22 16:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2139,8986( 142.103.2.2 ),20,9001( 142.103.2.2 )
2016-04-22 17:28:14,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1958,9002( 142.103.2.2 ),20,9017( 142.103.2.2 )
2016-04-22 18:28:15,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1903,9018( 142.103.2.2 ),20,9033( 142.103.2.2 )
2016-04-22 19:28:23,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1925,9034( 142.103.2.2 ),20,9049( 142.103.2.2 )
2016-04-22 20:28:18,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1372,9050( 142.103.2.2 ),20,9065( 142.103.2.2 )
2016-04-22 21:28:17,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1839,9066( 142.103.2.2 ),20,9081( 142.103.2.2 )
2016-04-22 22:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,1769,9082( 142.103.2.2 ),20,9097( 142.103.2.2 )
2016-04-22 23:28:13,planetlab2.cs.ubc.ca,142.103.2.2,5000,1024,2147,9098( 142.103.2.2 ),20,9113( 142.103.2.2 )
